iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3500		3.511	-3449.485	-7.875	-3441.611	0.353	0.996	260.267	1.12
3510		3.521	-3449.911	-7.2	-3442.711	0.307	0.995	260.403	1.105
3520		3.531	-3449.911	-7.2	-3442.711	0.307	0.995	260.403	1.105
3530		3.541	-3449.034	-7.359	-3441.675	0.305	0.997	261.968	1.069
3540		3.551	-3449.034	-7.359	-3441.675	0.305	0.997	261.968	1.069
3550		3.561	-3452.984	-7.523	-3445.461	0.305	1.0	260.278	1.07
3560		3.571	-3450.609	-7.168	-3443.441	0.293	0.993	259.698	1.051
3570		3.581	-3448.192	-6.947	-3441.245	0.279	0.999	259.315	1.113
3580		3.591	-3448.431	-7.521	-3440.91	0.33	0.986	252.624	1.075
3590		3.601	-3447.569	-7.418	-3440.151	0.318	1.0	253.989	1.163
3600		3.611	-3447.569	-7.418	-3440.151	0.318	1.0	253.989	1.163
3610		3.622	-3447.569	-7.418	-3440.151	0.318	1.0	253.989	1.163
3620		3.632	-3447.569	-7.418	-3440.151	0.318	1.0	253.989	1.163
3630		3.642	-3448.756	-7.513	-3441.243	0.34	0.994	253.888	1.153
3640		3.652	-3447.09	-6.938	-3440.152	0.29	0.997	253.908	1.136
3650		3.662	-3447.09	-6.938	-3440.152	0.29	0.997	253.908	1.136
3660		3.672	-3447.503	-7.073	-3440.429	0.289	0.996	255.084	1.074
3670		3.682	-3449.09	-6.301	-3442.789	0.253	0.988	255.249	1.154
3680		3.692	-3449.259	-7.658	-3441.602	0.352	0.991	255.164	1.155
3690		3.702	-3449.902	-7.884	-3442.018	0.36	0.984	254.181	1.105
3700		3.712	-3452.54	-7.993	-3444.547	0.333	0.999	255.735	1.045
3710		3.722	-3451.688	-6.537	-3445.151	0.29	0.976	251.243	1.204
3720		3.732	-3454.826	-8.197	-3446.628	0.395	0.994	258.015	1.246
3730		3.742	-3448.487	-7.863	-3440.624	0.359	0.997	253.698	1.162
3740		3.752	-3445.639	-8.501	-3437.138	0.387	0.994	244.529	1.085
3750		3.762	-3445.639	-8.501	-3437.138	0.387	0.994	244.529	1.085
3760		3.772	-3445.639	-8.501	-3437.138	0.387	0.994	244.529	1.085
3770		3.782	-3445.639	-8.501	-3437.138	0.387	0.994	244.529	1.085
3780		3.793	-3446.557	-7.678	-3438.879	0.341	0.993	246.766	1.1
3790		3.803	-3444.26	-7.117	-3437.143	0.308	0.987	239.119	1.105
3800		3.813	-3444.076	-6.986	-3437.09	0.289	0.991	241.271	1.078
3810		3.823	-3444.076	-6.986	-3437.09	0.289	0.991	241.271	1.078
3820		3.833	-3442.984	-7.238	-3435.747	0.284	0.998	238.703	1.037
3830		3.843	-3443.152	-7.803	-3435.349	0.337	0.996	238.114	1.057
3840		3.853	-3443.152	-7.803	-3435.349	0.337	0.996	238.114	1.057
3850		3.863	-3443.152	-7.803	-3435.349	0.337	0.996	238.114	1.057
3860		3.873	-3442.725	-7.177	-3435.549	0.304	0.995	236.689	1.1
3870		3.883	-3442.997	-7.076	-3435.921	0.282	0.999	236.806	1.098
3880		3.893	-3444.442	-6.692	-3437.75	0.279	0.99	238.792	1.131
3890		3.903	-3444.442	-6.692	-3437.75	0.279	0.99	238.792	1.131
3900		3.913	-3445.11	-7.595	-3437.514	0.321	0.999	244.96	1.092
3910		3.923	-3446.103	-7.118	-3438.985	0.306	0.994	247.944	1.117
3920		3.933	-3447.002	-6.989	-3440.013	0.302	0.985	247.088	1.115
3930		3.942	-3447.002	-6.989	-3440.013	0.302	0.985	247.088	1.115
3940		3.952	-3446.542	-6.437	-3440.104	0.25	0.99	250.559	1.101
3950		3.962	-3450.907	-6.822	-3444.085	0.307	0.984	254.003	1.198
3960		3.972	-3447.35	-7.345	-3440.005	0.314	0.998	252.438	1.125
3970		3.982	-3448.294	-7.67	-3440.624	0.353	0.994	250.383	1.168
3980		3.992	-3448.294	-7.67	-3440.624	0.353	0.994	250.383	1.168
3990		4.002	-3450.08	-7.531	-3442.549	0.346	0.979	251.17	1.135
4000		4.012	-3449.869	-7.135	-3442.734	0.318	0.987	254.715	1.146
4010		4.022	-3448.249	-7.263	-3440.986	0.324	0.991	251.82	1.143
4020		4.032	-3448.955	-6.956	-3441.999	0.295	0.998	256.997	1.159
4030		4.042	-3448.864	-6.546	-3442.318	0.257	0.994	256.837	1.11
4040		4.052	-3447.571	-7.293	-3440.279	0.269	1.0	256.294	1.074
4050		4.062	-3448.463	-6.235	-3442.229	0.239	0.992	257.602	1.14
4060		4.072	-3448.378	-5.791	-3442.587	0.193	0.994	255.976	1.164
4070		4.082	-3448.378	-5.791	-3442.587	0.193	0.994	255.976	1.164
4080		4.092	-3450.956	-5.891	-3445.066	0.209	0.991	266.133	1.162
4090		4.102	-3450.348	-5.947	-3444.401	0.165	0.995	264.002	1.068
4100		4.112	-3450.348	-5.947	-3444.401	0.165	0.995	264.002	1.068
4110		4.121	-3450.348	-5.947	-3444.401	0.165	0.995	264.002	1.068
4120		4.131	-3449.851	-5.957	-3443.894	0.171	0.995	264.21	1.074
4130		4.141	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4140		4.151	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4150		4.161	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4160		4.171	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4170		4.181	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4180		4.191	-3446.289	-5.842	-3440.447	0.178	0.99	264.467	1.102
4190		4.201	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4200		4.211	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4210		4.221	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4220		4.231	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4230		4.241	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4240		4.251	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4250		4.261	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4260		4.271	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4270		4.281	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4280		4.291	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4290		4.301	-3445.602	-6.107	-3439.496	0.21	0.993	265.547	1.104
4300		4.311	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4310		4.321	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4320		4.331	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4330		4.341	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4340		4.351	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4350		4.361	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4360		4.372	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4370		4.382	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4380		4.392	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4390		4.402	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4400		4.412	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4410		4.422	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4420		4.432	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4430		4.442	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4440		4.452	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4450		4.462	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4460		4.472	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4470		4.482	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4480		4.493	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
4490		4.503	-3444.749	-6.104	-3438.645	0.195	0.998	266.096	1.106
